match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,runs_off_bat,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
39,2,Chennai Super Kings,Sunrisers Hyderabad,15,6,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,4,0,4,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,1,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,6,0,6,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,2,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,4,0,4,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,3,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,0,0,0,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,4,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,2,0,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,5,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,1,1,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,16,6,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,2,0,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,1,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,6,0,6,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,2,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,6,0,6,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,3,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,1,1,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,4,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,1,0,1,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,5,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,1,1,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,17,6,Rohit Sharma,Ravindra Jadeja,Yashasvi Jaiswal,1,0,1,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,1,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,1,0,1,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,2,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,1,0,1,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,3,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,6,0,6,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,4,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,2,0,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,5,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,0,0,0,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,18,6,Yashasvi Jaiswal,Mohammed Shami,Faf du Plessis,0,0,0,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,1,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,1,0,1,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,2,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,4,0,4,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,3,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,2,0,2,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,4,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,0,0,0,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,5,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,0,0,0,,,
39,2,Chennai Super Kings,Sunrisers Hyderabad,19,6,Faf du Plessis,Jasprit Bumrah,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,0,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,0,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,0,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,0,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,1,3,,,
40,1,Chennai Super Kings,Mumbai Indians,0,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,0,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,1,1,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,1,2,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,1,3,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,Rohit Sharma,run out,Jos Buttler
40,1,Chennai Super Kings,Mumbai Indians,1,4,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,1,5,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,Rohit Sharma,run out,MS Dhoni
40,1,Chennai Super Kings,Mumbai Indians,1,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,2,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,2,2,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,2,3,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,2,4,MS Dhoni,Mitchell Starc,Virat Kohli,1,1,2,,,
40,1,Chennai Super Kings,Mumbai Indians,2,5,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,2,6,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,3,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,3,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,3,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,3,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,3,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,3,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,4,1,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,4,2,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,4,3,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,4,4,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,4,5,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,Rohit Sharma,caught,Rohit Sharma
40,1,Chennai Super Kings,Mumbai Indians,4,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,1,3,,,
40,1,Chennai Super Kings,Mumbai Indians,5,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,5,2,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,5,3,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,5,4,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,5,5,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,5,6,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,6,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,6,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,6,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,6,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,6,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,6,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,7,1,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,7,2,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,7,3,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,7,4,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,7,5,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,7,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,8,1,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,8,2,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,8,3,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,8,4,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,8,5,MS Dhoni,Mitchell Starc,Virat Kohli,2,1,3,,,
40,1,Chennai Super Kings,Mumbai Indians,8,6,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,9,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,9,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,9,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,9,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,9,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,9,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,10,1,Rohit Sharma,Rashid Khan,MS Dhoni,6,1,7,,,
40,1,Chennai Super Kings,Mumbai Indians,10,2,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,10,3,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,10,4,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,Rohit Sharma,bowled,
40,1,Chennai Super Kings,Mumbai Indians,10,5,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,10,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,1,3,,,
40,1,Chennai Super Kings,Mumbai Indians,11,1,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,11,2,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,11,3,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,11,4,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,11,5,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,11,6,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,12,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,12,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,12,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,12,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,12,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,12,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,13,1,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,13,2,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,Rohit Sharma,lbw,
40,1,Chennai Super Kings,Mumbai Indians,13,3,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,13,4,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,13,5,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,13,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,14,1,MS Dhoni,Mitchell Starc,Virat Kohli,4,1,5,,,
40,1,Chennai Super Kings,Mumbai Indians,14,2,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,14,3,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,14,4,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,14,5,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,14,6,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,15,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,15,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,15,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,15,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,15,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,15,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,Virat Kohli,run out,Virat Kohli
40,1,Chennai Super Kings,Mumbai Indians,16,1,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,16,2,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,16,3,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,16,4,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,16,5,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,16,6,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,17,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,17,2,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,17,3,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,17,4,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,17,5,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,17,6,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,18,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,18,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,18,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,18,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,18,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,1,Chennai Super Kings,Mumbai Indians,18,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,1,Chennai Super Kings,Mumbai Indians,19,1,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,19,2,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,1,Chennai Super Kings,Mumbai Indians,19,3,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,19,4,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,1,Chennai Super Kings,Mumbai Indians,19,5,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,1,Chennai Super Kings,Mumbai Indians,19,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,0,1,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,0,2,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,0,3,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,0,4,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,0,5,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,0,6,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,1,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,1,2,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,1,3,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,1,4,MS Dhoni,Mitchell Starc,Virat Kohli,2,1,3,,,
40,2,Mumbai Indians,Chennai Super Kings,1,5,MS Dhoni,Mitchell Starc,Virat Kohli,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,1,6,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,2,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,2,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,2,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,2,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,2,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,1,3,,,
40,2,Mumbai Indians,Chennai Super Kings,2,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,Virat Kohli,run out,Virat Kohli
40,2,Mumbai Indians,Chennai Super Kings,3,1,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,3,2,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,3,3,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,3,4,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,3,5,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,3,6,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,4,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,4,2,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,4,3,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,4,4,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,4,5,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,4,6,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,5,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,5,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,5,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,5,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,5,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,5,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,6,1,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,6,2,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,6,3,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,6,4,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,6,5,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,6,6,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,7,1,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,7,2,MS Dhoni,Mitchell Starc,Virat Kohli,4,1,5,,,
40,2,Mumbai Indians,Chennai Super Kings,7,3,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,7,4,MS Dhoni,Mitchell Starc,Virat Kohli,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,7,5,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,7,6,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,8,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,8,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,8,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,8,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,8,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,8,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,9,1,Rohit Sharma,Rashid Khan,MS Dhoni,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,9,2,Rohit Sharma,Rashid Khan,MS Dhoni,0,0,0,,,
40,2,Mumbai Indians,Chennai Super Kings,9,3,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,9,4,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,9,5,Rohit Sharma,Rashid Khan,MS Dhoni,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,9,6,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,10,1,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,10,2,MS Dhoni,Mitchell Starc,Virat Kohli,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,10,3,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,10,4,MS Dhoni,Mitchell Starc,Virat Kohli,2,0,2,,,
40,2,Mumbai Indians,Chennai Super Kings,10,5,MS Dhoni,Mitchell Starc,Virat Kohli,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,10,6,MS Dhoni,Mitchell Starc,Virat Kohli,2,1,3,,,
40,2,Mumbai Indians,Chennai Super Kings,11,1,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,11,2,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,Virat Kohli,caught,Virat Kohli
40,2,Mumbai Indians,Chennai Super Kings,11,3,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,11,4,Virat Kohli,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
40,2,Mumbai Indians,Chennai Super Kings,11,5,Virat Kohli,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,11,6,Virat Kohli,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
40,2,Mumbai Indians,Chennai Super Kings,12,1,Rohit Sharma,Rashid Khan,MS Dhoni,4,0,4,,,
40,2,Mumbai Indians,Chennai Super Kings,12,2,Rohit Sharma,Rashid Khan,MS Dhoni,2,0,2,,,
